Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,4,7,1,1417,1401,1551,1550,OH,5336,N708CA,94,109,82,1,16,CHS,CVG,497,2,10,0,,0,NA,NA,NA,NA,NA
2008,4,8,2,700,705,900,905,OH,5080,N806CA,120,120,94,-5,-5,GSO,BOS,645,10,16,0,,0,NA,NA,NA,NA,NA
2008,4,8,2,925,930,918,930,OH,5609,N739CA,53,60,39,-12,-5,CVG,EVV,170,4,10,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,1010,1010,1237,1238,OH,5345,N720SW,147,148,123,-1,0,BOS,CHS,818,7,17,0,,0,NA,NA,NA,NA,NA
2008,4,10,4,915,915,1116,1041,OH,5081,N656CA,181,146,149,35,0,CVG,DFW,812,5,27,0,,0,0,0,35,0,0
2008,4,10,4,1600,1600,1730,1807,OH,5522,N629BR,90,127,73,-37,0,CMH,JFK,483,10,7,0,,0,NA,NA,NA,NA,NA
2008,4,11,5,1215,1215,1455,1445,OH,5249,N455CA,160,150,112,10,0,LGA,AGS,678,5,43,0,,0,NA,NA,NA,NA,NA
2008,4,12,6,1320,1330,1534,1552,OH,4970,N371CA,74,82,50,-18,-10,ORD,CVG,264,3,21,0,,0,NA,NA,NA,NA,NA
2008,4,12,6,1800,1630,1954,1829,OH,5668,N409CA,114,119,91,85,90,JAX,CVG,614,2,21,0,,0,85,0,0,0,0
2008,4,13,7,1638,1645,1910,1846,OH,5469,N692CA,212,181,118,24,-7,JFK,ORD,740,15,79,0,,0,0,0,24,0,0
2008,4,14,1,1320,1325,1358,1410,OH,5233,N590SW,98,105,85,-12,-5,CVG,DSM,505,5,8,0,,0,NA,NA,NA,NA,NA
2008,4,14,1,1052,1055,1235,1245,OH,5696,N926CA,103,110,80,-10,-3,CVG,ALB,623,5,18,0,,0,NA,NA,NA,NA,NA
2008,4,15,2,1515,1515,1645,1641,OH,5478,N691CA,90,86,60,4,0,BUF,JFK,301,22,8,0,,0,NA,NA,NA,NA,NA
2008,4,16,3,1509,1510,1748,1730,OH,5245,N514CA,159,140,78,18,-1,LGA,CHS,641,8,73,0,,0,0,0,18,0,0
2008,4,17,4,1442,1450,1549,1559,OH,4953,N720SW,67,69,49,-10,-8,DTW,CVG,229,1,17,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,2225,2235,2334,2350,OH,5420,N786CA,69,75,51,-16,-10,ATL,GSO,306,8,10,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,645,645,931,948,OH,5158,N442CA,166,183,142,-17,0,BOS,JAX,1011,6,18,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,1500,1445,1652,1614,OH,5611,N510CA,112,89,78,38,15,BOS,PHL,280,4,30,0,,0,0,0,23,0,15
2008,4,19,6,1750,1800,1930,1943,OH,5521,N811CA,100,103,65,-13,-10,RDU,MCO,534,23,12,0,,0,NA,NA,NA,NA,NA
2008,4,20,7,1055,1055,1250,1249,OH,5362,N656CA,115,114,92,1,0,CVG,EWR,569,10,13,0,,0,NA,NA,NA,NA,NA
2008,4,21,1,1805,1704,1950,1900,OH,5142,N797CA,105,116,88,50,61,SAV,CVG,515,2,15,0,,0,0,0,0,0,50
2008,4,21,1,1405,1315,1520,1443,OH,5585,N678CA,75,88,49,37,50,JFK,BUF,301,4,22,0,,0,0,37,0,0,0
2008,4,22,2,1100,1110,1404,1413,OH,5382,N811CA,124,123,113,-9,-10,OKC,CVG,756,2,9,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,1805,1815,1950,1958,OH,5157,N936CA,105,103,85,-8,-10,ROC,CVG,461,4,16,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,1530,1445,1700,1614,OH,5611,N937CA,90,89,65,46,45,BOS,PHL,280,5,20,0,,0,0,0,46,0,0
2008,4,24,4,750,750,942,948,OH,5332,N641CA,112,118,91,-6,0,CVG,EWR,569,5,16,0,,0,NA,NA,NA,NA,NA
2008,4,25,5,1417,1425,1449,1505,OH,5069,N815CA,32,40,19,-16,-8,DAY,CVG,64,3,10,0,,0,NA,NA,NA,NA,NA
2008,4,25,5,2010,2015,2038,2047,OH,5520,N809CA,88,92,73,-9,-5,MCO,BHM,478,5,10,0,,0,NA,NA,NA,NA,NA
2008,4,26,6,751,730,1000,939,OH,5376,N591SW,129,129,94,21,21,CHS,LGA,641,21,14,0,,0,21,0,0,0,0
2008,4,27,7,1800,1755,2013,2013,OH,5258,N938CA,133,138,117,0,5,SRQ,CVG,812,2,14,0,,0,NA,NA,NA,NA,NA
2008,4,28,1,1106,1115,1412,1404,OH,5057,N594SW,186,169,151,8,-9,PVD,ATL,903,12,23,0,,0,NA,NA,NA,NA,NA
2008,4,28,1,1015,1020,1205,1136,OH,5508,N797CA,110,76,32,29,-5,JFK,BOS,187,12,66,0,,0,0,0,29,0,0
2008,4,29,2,1210,1140,1500,1407,OH,5296,N807CA,170,147,132,53,30,CHS,BOS,818,10,28,0,,0,0,30,23,0,0
2008,4,30,3,700,710,1041,1048,OH,5087,N693CA,161,158,125,-7,-10,MSP,ATL,906,6,30,0,,0,NA,NA,NA,NA,NA
2008,4,30,3,1516,1516,1858,1859,OH,5535,N915CA,162,163,136,-1,0,SAT,CVG,1024,3,23,0,,0,NA,NA,NA,NA,NA
2008,4,1,2,707,715,939,925,OO,3801,N804SK,152,130,132,14,-8,BUF,ATL,712,8,12,0,,0,NA,NA,NA,NA,NA
2008,4,3,4,1335,1340,1704,1718,OO,4149,N611SK,149,158,130,-14,-5,SLC,MSP,991,4,15,0,,0,NA,NA,NA,NA,NA
2008,4,3,4,1501,1505,1554,1552,OO,5822,N719SK,173,167,159,2,-4,GRR,DEN,1014,9,5,0,,0,NA,NA,NA,NA,NA
2008,4,3,4,2124,2125,2351,2355,OO,6398,N770SK,87,90,68,-4,-1,SFO,BOI,522,4,15,0,,0,NA,NA,NA,NA,NA
2008,4,4,5,2155,2155,2240,2230,OO,2740,N984CA,45,35,23,10,0,MKE,ATW,96,5,17,0,,0,NA,NA,NA,NA,NA
2008,4,4,5,1935,1936,2051,2110,OO,3990,N913EV,76,94,59,-19,-1,SLC,MSO,436,5,12,0,,0,NA,NA,NA,NA,NA
2008,4,4,5,1631,1641,1739,1753,OO,5732,N218SW,68,72,54,-14,-10,GEG,SEA,224,2,12,0,,0,NA,NA,NA,NA,NA
2008,4,4,5,1802,1758,1934,1935,OO,6077,N924SW,92,97,68,-1,4,SGF,ORD,438,8,16,0,,0,NA,NA,NA,NA,NA
2008,4,4,5,622,625,835,835,OO,6750,N724SK,73,70,52,0,-3,ORD,CVG,264,8,13,0,,0,NA,NA,NA,NA,NA
2008,4,5,6,1303,1310,1545,1555,OO,3992,N869AS,102,105,84,-10,-7,ONT,SLC,558,5,13,0,,0,NA,NA,NA,NA,NA
2008,4,5,6,1108,1110,1156,1158,OO,5795,N233SW,48,48,35,-2,-2,SEA,PDX,129,3,10,0,,0,NA,NA,NA,NA,NA
2008,4,5,6,1501,1458,1631,1630,OO,6464,N963SW,90,92,65,1,3,SGF,ORD,438,6,19,0,,0,NA,NA,NA,NA,NA
2008,4,6,7,1327,1330,1431,1437,OO,3729,N215SW,64,67,52,-6,-3,SLC,CDC,221,3,9,0,,0,NA,NA,NA,NA,NA
2008,4,6,7,2009,1935,2123,2103,OO,4096,N606SK,74,88,52,20,34,SLC,DEN,391,4,18,0,,0,0,0,0,20,0
2008,4,6,7,759,800,953,942,OO,5851,N466SW,114,102,81,11,-1,ORD,XNA,522,4,29,0,,0,NA,NA,NA,NA,NA
2008,4,6,7,840,845,1008,1006,OO,6467,N946SW,88,81,67,2,-5,LAX,SMF,373,3,18,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,1620,1630,1904,1930,OO,2804,N698BR,104,120,92,-26,-10,MKE,BWI,641,3,9,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,1452,1455,1543,1555,OO,4002,N604SK,51,60,38,-12,-3,SLC,JAC,205,4,9,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,602,600,643,645,OO,5745,N566SW,41,45,26,-2,2,CLD,LAX,86,5,10,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,1203,1205,1355,1342,OO,6087,N752SK,112,97,78,13,-2,ORD,MEM,491,12,22,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,1120,1128,1228,1232,OO,5958,N917SW,68,64,37,-4,-8,DEN,DRO,251,6,25,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,1857,1901,1944,1944,OO,6556,N751SK,107,103,89,0,-4,TUL,DEN,541,7,11,0,,0,NA,NA,NA,NA,NA
2008,4,19,6,1234,1129,1318,1214,OO,3845,N457SW,104,105,90,64,65,SLC,SLE,628,3,11,0,,0,64,0,0,0,0
2008,4,19,6,1632,1641,1739,1753,OO,5732,N579SW,67,72,56,-14,-9,GEG,SEA,224,4,7,0,,0,NA,NA,NA,NA,NA
2008,4,19,6,1208,1215,1250,1304,OO,6194,N743SK,42,49,27,-14,-7,DEN,ASE,125,4,11,0,,0,NA,NA,NA,NA,NA
2008,4,20,7,932,940,1041,1040,OO,3674,N563SW,69,60,52,1,-8,PIH,SLC,150,6,11,0,,0,NA,NA,NA,NA,NA
2008,4,20,7,2114,2118,2227,2249,OO,4076,N606SK,73,91,57,-22,-4,SLC,MSO,436,5,11,0,,0,NA,NA,NA,NA,NA
2008,4,20,7,559,600,745,756,OO,5838,N982SW,106,116,81,-11,-1,ELP,DEN,563,10,15,0,,0,NA,NA,NA,NA,NA
2008,4,20,7,2035,2040,2136,2142,OO,6439,N915SW,61,62,40,-6,-5,ORD,CWA,213,4,17,0,,0,NA,NA,NA,NA,NA
2008,4,21,1,731,730,1028,1030,OO,2800,N710BR,117,120,101,-2,1,MKE,BWI,641,3,13,0,,0,NA,NA,NA,NA,NA
2008,4,21,1,1703,1708,2042,2053,OO,4044,N611SK,159,165,133,-11,-5,SLC,STL,1156,5,21,0,,0,NA,NA,NA,NA,NA
2008,4,21,1,1431,1440,1529,1544,OO,5774,N580SW,58,64,43,-15,-9,LAS,PSP,173,3,12,0,,0,NA,NA,NA,NA,NA
2008,4,21,1,1424,1403,1735,1726,OO,6196,N754SK,131,143,111,9,21,COS,ORD,911,5,15,0,,0,NA,NA,NA,NA,NA
2008,4,22,2,2044,2044,2056,2103,OO,2606,N986CA,72,79,59,-7,0,SDF,MKE,348,5,8,0,,0,NA,NA,NA,NA,NA
2008,4,22,2,737,740,903,904,OO,4001,N603SK,86,84,66,-1,-3,MSO,SLC,436,7,13,0,,0,NA,NA,NA,NA,NA
2008,4,22,2,1835,1841,1916,1927,OO,5748,N290SW,41,46,25,-11,-6,LAX,CLD,86,5,11,0,,0,NA,NA,NA,NA,NA
2008,4,22,2,1651,1651,2008,2014,OO,6138,N746SK,137,143,116,-6,0,COS,ORD,911,6,15,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,1344,1345,1706,1650,OO,2556,N699BR,142,125,112,16,-1,MKE,PHL,690,7,23,0,,0,0,0,16,0,0
2008,4,23,3,1836,1845,1943,1950,OO,3953,N449SW,67,65,45,-7,-9,BOI,SLC,291,11,11,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,1933,1936,2031,2038,OO,5707,N582SW,58,62,46,-7,-3,ACV,SMF,207,4,8,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,1812,1819,1943,1932,OO,6054,N465SW,151,133,131,11,-7,MLI,DEN,751,9,11,0,,0,NA,NA,NA,NA,NA
2008,4,23,3,1535,1535,2021,2015,OO,6712,N710SK,166,160,136,6,0,DEN,CVG,1069,8,22,0,,0,NA,NA,NA,NA,NA
2008,4,24,4,639,645,923,944,OO,3870,N463SW,104,119,83,-21,-6,LGB,SLC,589,10,11,0,,0,NA,NA,NA,NA,NA
2008,4,24,4,809,751,919,908,OO,5522,N232SW,70,77,50,11,18,SFO,BFL,238,3,17,0,,0,NA,NA,NA,NA,NA
2008,4,24,4,1243,1253,1430,1445,OO,5974,N935SW,107,112,91,-15,-10,GTF,DEN,624,8,8,0,,0,NA,NA,NA,NA,NA
2008,4,24,4,2104,2018,32,2354,OO,6604,N743SK,148,156,132,38,46,DEN,BHM,1082,5,11,0,,0,0,0,0,0,38
2008,4,25,5,1000,1006,1128,1150,OO,3774,N913EV,88,104,61,-22,-6,SLC,COS,410,5,22,0,,0,NA,NA,NA,NA,NA
2008,4,25,5,1735,1730,1818,1817,OO,5449,N295SW,43,47,24,1,5,SMF,SFO,86,6,13,0,,0,NA,NA,NA,NA,NA
2008,4,25,5,1751,1526,1750,1520,OO,5899,N952SW,59,54,34,150,145,AZO,ORD,122,7,18,0,,0,0,0,150,0,0
2008,4,25,5,1354,1402,1521,1525,OO,6498,N928SW,87,83,63,-4,-8,LAX,TUS,451,5,19,0,,0,NA,NA,NA,NA,NA
2008,4,26,6,612,617,749,800,OO,3771,N452SW,97,103,84,-11,-5,RAP,SLC,508,4,9,0,,0,NA,NA,NA,NA,NA
2008,4,26,6,1554,1600,1704,1720,OO,5552,N560SW,70,80,60,-16,-6,SBA,SFO,262,6,4,0,,0,NA,NA,NA,NA,NA
2008,4,26,6,731,738,900,854,OO,6134,N960SW,89,76,68,6,-7,SFO,ONT,363,4,17,0,,0,NA,NA,NA,NA,NA
2008,4,27,7,655,700,829,820,OO,2690,N698BR,94,80,73,9,-5,MSN,MCI,386,5,16,0,,0,NA,NA,NA,NA,NA
2008,4,27,7,1709,1711,2039,2049,OO,4024,N805SK,150,158,130,-10,-2,SLC,MSP,991,5,15,0,,0,NA,NA,NA,NA,NA
2008,4,27,7,734,740,828,832,OO,5784,N566SW,54,52,38,-4,-6,PDX,SEA,129,5,11,0,,0,NA,NA,NA,NA,NA
2008,4,27,7,1216,1219,1442,1425,OO,6370,N732SK,146,126,120,17,-3,ORD,OKC,693,5,21,0,,0,0,0,17,0,0
2008,4,28,1,636,640,630,640,OO,2711,N988CA,54,60,38,-10,-4,FNT,MKE,211,5,11,0,,0,NA,NA,NA,NA,NA
2008,4,28,1,1630,1612,1917,1900,OO,4008,N368CA,107,108,76,17,18,BUR,SLC,574,4,27,0,,0,17,0,0,0,0
2008,4,28,1,836,838,914,918,OO,5746,N299SW,38,40,26,-4,-2,CLD,LAX,86,7,5,0,,0,NA,NA,NA,NA,NA
2008,4,28,1,626,627,759,807,OO,6133,N767SK,213,220,189,-8,-1,DSM,LAX,1447,8,16,0,,0,NA,NA,NA,NA,NA
2008,4,29,2,700,700,818,820,OO,2520,N710BR,138,140,114,-2,0,PIT,MCI,773,5,19,0,,0,NA,NA,NA,NA,NA
2008,4,29,2,1520,1456,1605,1542,OO,3960,N459SW,105,106,86,23,24,SLC,SMF,532,4,15,0,,0,23,0,0,0,0
2008,4,29,2,1554,1600,1634,1645,OO,5724,N223SW,40,45,22,-11,-6,SFO,MOD,78,1,17,0,,0,NA,NA,NA,NA,NA
2008,4,29,2,1201,1205,1337,1342,OO,6087,N713SK,96,97,76,-5,-4,ORD,MEM,491,6,14,0,,0,NA,NA,NA,NA,NA
2008,4,30,3,958,1015,1056,1130,OO,2502,N709BR,58,75,43,-34,-17,MSP,MKE,297,6,9,0,,0,NA,NA,NA,NA,NA
2008,4,30,3,729,730,907,857,OO,3929,N426SW,98,87,77,10,-1,HLN,SLC,402,7,14,0,,0,NA,NA,NA,NA,NA
2008,4,30,3,1801,1805,1849,1857,OO,5583,N220SW,48,52,35,-8,-4,LAX,SAN,109,3,10,0,,0,NA,NA,NA,NA,NA
2008,4,30,3,1601,1558,1653,1653,OO,6034,N959SW,52,55,23,0,3,MSN,ORD,109,8,21,0,,0,NA,NA,NA,NA,NA
2008,4,30,3,1912,1927,1944,2005,OO,6678,N969SW,92,98,80,-21,-15,BIS,DEN,517,8,4,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,946,1003,1055,1118,OO,6736,N920SW,69,75,50,-23,-17,RAP,DEN,301,10,9,0,,0,NA,NA,NA,NA,NA
2008,4,8,2,1259,1305,1549,1557,OO,3916,N409SW,110,112,96,-8,-6,SBA,SLC,615,5,9,0,,0,NA,NA,NA,NA,NA
2008,4,8,2,930,937,1010,1019,OO,5655,N295UX,40,42,21,-9,-7,SFO,SMF,86,2,17,0,,0,NA,NA,NA,NA,NA
2008,4,1,2,2302,2255,2339,2337,OO,5491,N217SW,37,42,21,2,7,SFO,MRY,77,3,13,0,,0,NA,NA,NA,NA,NA
2008,4,1,2,849,859,853,900,OO,5936,N976SW,64,61,39,-7,-10,LAN,ORD,179,10,15,0,,0,NA,NA,NA,NA,NA
2008,4,1,2,643,645,730,729,OO,6564,N753SK,47,44,19,1,-2,COS,DEN,72,7,21,0,,0,NA,NA,NA,NA,NA
2008,4,2,3,1456,1500,1625,1632,OO,3759,N441SW,89,92,62,-7,-4,SLC,GTF,463,3,24,0,,0,NA,NA,NA,NA,NA
2008,4,2,3,1434,1442,1538,1527,OO,5414,N271YV,64,45,30,11,-8,SAN,LAX,109,19,15,0,,0,NA,NA,NA,NA,NA
2008,4,2,3,822,825,945,949,OO,5837,N960SW,83,84,56,-4,-3,DEN,ABQ,349,6,21,0,,0,NA,NA,NA,NA,NA
2008,4,2,3,2013,2018,2253,2310,OO,6436,N767SK,100,112,81,-17,-5,LAX,ABQ,677,6,13,0,,0,NA,NA,NA,NA,NA
2008,4,3,4,735,735,1028,1045,OO,2878,N983CA,113,130,94,-17,0,MKE,EWR,725,6,13,0,,0,NA,NA,NA,NA,NA
2008,4,8,2,556,600,606,626,OO,5910,N907SW,70,86,55,-20,-4,SDF,ORD,286,5,10,0,,0,NA,NA,NA,NA,NA
2008,4,8,2,1104,1058,1215,1208,OO,6527,N976SW,131,130,109,7,6,BOI,LAX,674,9,13,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,1303,1315,1413,1414,OO,3735,N216SW,70,59,54,-1,-12,TWF,SLC,175,3,13,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,1212,1202,1252,1252,OO,5423,N569SW,40,50,24,0,10,SMF,SFO,86,6,10,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,1450,1455,1531,1532,OO,5847,N774SK,41,37,20,-1,-5,DEN,COS,72,6,15,0,,0,NA,NA,NA,NA,NA
2008,4,9,3,2020,2018,2310,2310,OO,6436,N706SK,110,112,88,0,2,LAX,ABQ,677,6,16,0,,0,NA,NA,NA,NA,NA
2008,4,10,4,1113,1115,1154,1155,OO,2792,N498CA,41,40,21,-1,-2,MKE,GRB,107,6,14,0,,0,NA,NA,NA,NA,NA
2008,4,10,4,1655,1700,2208,2240,OO,4037,N814SK,193,220,174,-32,-5,SLC,CVG,1449,7,12,0,,0,NA,NA,NA,NA,NA
2008,4,10,4,915,925,1012,1011,OO,5762,N564SW,57,46,44,1,-10,RDM,PDX,116,3,10,0,,0,NA,NA,NA,NA,NA
2008,4,10,4,730,738,840,854,OO,6134,N941SW,70,76,53,-14,-8,SFO,ONT,363,3,14,0,,0,NA,NA,NA,NA,NA
2008,4,11,5,1948,1935,2303,2235,OO,2558,N417SW,135,120,116,28,13,MKE,PHL,690,6,13,0,,0,13,0,15,0,0
2008,4,11,5,1746,1756,2043,2046,OO,3944,N411SW,117,110,96,-3,-10,LGB,SLC,589,7,14,0,,0,NA,NA,NA,NA,NA
2008,4,11,5,1808,1802,2001,1953,OO,5589,N221SW,113,111,91,8,6,SMF,LAX,373,10,12,0,,0,NA,NA,NA,NA,NA
2008,4,11,5,1128,1037,1324,1226,OO,6017,N965SW,116,109,88,58,51,ICT,ORD,588,5,23,0,,0,0,0,58,0,0
2008,4,11,5,558,600,925,920,OO,6674,N910SW,147,140,124,5,-2,FAT,DEN,844,10,13,0,,0,NA,NA,NA,NA,NA
2008,4,12,6,618,630,733,746,OO,3991,N426SW,75,76,50,-13,-12,BZN,SLC,347,7,18,0,,0,NA,NA,NA,NA,NA
2008,4,12,6,2039,2045,2146,2148,OO,5817,N959SW,67,63,34,-2,-6,ORD,CID,196,6,27,0,,0,NA,NA,NA,NA,NA
2008,4,12,6,2059,2105,2222,2228,OO,6458,N939SW,83,83,65,-6,-6,LAX,TUS,451,7,11,0,,0,NA,NA,NA,NA,NA
2008,4,13,7,1001,1012,1251,1305,OO,3763,N910EV,110,113,93,-14,-11,SJC,SLC,585,5,12,0,,0,NA,NA,NA,NA,NA
2008,4,13,7,1726,1735,1839,1841,OO,5444,N562SW,73,66,49,-2,-9,SFO,SBP,191,5,19,0,,0,NA,NA,NA,NA,NA
2008,4,13,7,556,600,645,657,OO,5920,N928SW,49,57,35,-12,-4,SPI,ORD,174,7,7,0,,0,NA,NA,NA,NA,NA
2008,4,13,7,1619,1631,1741,1755,OO,6533,N465SW,82,84,66,-14,-12,IDA,DEN,458,9,7,0,,0,NA,NA,NA,NA,NA
2008,4,14,1,748,750,911,914,OO,3730,N585SW,83,84,62,-3,-2,SGU,SLC,269,5,16,0,,0,NA,NA,NA,NA,NA
2008,4,14,1,1313,1314,1403,1406,OO,5414,N393SW,50,52,29,-3,-1,LAX,SAN,109,2,19,0,,0,NA,NA,NA,NA,NA
2008,4,14,1,947,931,1158,1141,OO,5835,N728SK,71,70,51,17,16,ORD,CVG,264,8,12,0,,0,16,0,1,0,0
2008,4,14,1,1157,1205,1354,1420,OO,6399,N951SW,117,135,98,-26,-8,DEN,FCA,753,3,16,0,,0,NA,NA,NA,NA,NA
2008,4,15,2,1347,1310,1450,1420,OO,2753,N983CA,63,70,49,30,37,MKE,DSM,311,6,8,0,,0,30,0,0,0,0
2008,4,15,2,821,828,913,930,OO,4087,N437SW,112,122,93,-17,-7,SLC,PDX,630,3,16,0,,0,NA,NA,NA,NA,NA
2008,4,15,2,2034,2040,2120,2127,OO,5791,N564SW,46,47,33,-7,-6,SEA,PDX,129,2,11,0,,0,NA,NA,NA,NA,NA
2008,4,15,2,1541,1545,1834,1825,OO,6360,N746SK,113,100,91,9,-4,SFO,SLC,599,4,18,0,,0,NA,NA,NA,NA,NA
2008,4,16,3,1845,1855,1952,2015,OO,2693,N498CA,67,80,53,-23,-10,MCI,MSN,386,3,11,0,,0,NA,NA,NA,NA,NA
2008,4,16,3,756,810,915,914,OO,4017,N613SK,79,64,41,1,-14,JAC,SLC,205,4,34,0,,0,NA,NA,NA,NA,NA
2008,4,16,3,1604,1611,1725,1735,OO,5751,N288SW,81,84,68,-10,-7,LAX,MOD,292,2,11,0,,0,NA,NA,NA,NA,NA
2008,4,16,3,1059,1057,1547,1552,OO,6130,N716SK,168,175,146,-5,2,LAX,AUS,1242,4,18,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,554,555,705,705,OO,2519,N496CA,71,70,49,0,-1,MSP,MKE,297,6,16,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,1054,1055,1145,1145,OO,3927,N452SW,111,110,89,0,-1,SLC,SBP,608,4,18,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,1017,1021,1140,1153,OO,5572,N217SW,83,92,69,-13,-4,SFO,MFR,329,3,11,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,1338,1349,1351,1408,OO,6022,N706SK,73,79,48,-17,-11,DTW,ORD,235,6,19,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,553,600,729,729,OO,6647,N969SW,96,89,68,0,-7,ORD,OMA,416,4,24,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,1623,1628,1725,1723,OO,3816,N913EV,122,115,99,2,-5,SLC,BUR,574,4,19,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,1426,1420,1529,1523,OO,5477,N292UX,63,63,40,6,6,SFO,FAT,158,4,19,0,,0,NA,NA,NA,NA,NA
2008,4,14,1,1100,1100,1359,1419,UA,11,N502UA,359,379,314,-20,0,JFK,SFO,2586,12,33,0,,0,NA,NA,NA,NA,NA
2008,4,17,4,555,600,757,811,UA,31,N831UA,122,131,102,-14,-5,SEA,SFO,679,6,14,0,,0,NA,NA,NA,NA,NA
2008,4,16,3,1124,1120,1438,1444,UA,43,N677UA,434,444,416,-6,4,DEN,HNL,3365,3,15,0,,0,NA,NA,NA,NA,NA
2008,4,30,3,2115,2115,521,513,UA,54,N552UA,306,298,277,8,0,KOA,SFO,2367,4,25,0,,0,NA,NA,NA,NA,NA
2008,4,18,5,2225,2225,538,609,UA,66,N839UA,253,284,234,-31,0,LAX,MCO,2217,6,13,0,,0,NA,NA,NA,NA,NA
2008,4,20,7,1247,1245,1455,1502,UA,75,N210UA,308,317,291,-7,2,SFO,HNL,2398,3,14,0,,0,NA,NA,NA,NA,NA
2008,4,26,6,843,840,1703,1723,UA,90,N829UA,320,343,296,-20,3,SFO,EWR,2565,5,19,0,,0,NA,NA,NA,NA,NA
2008,4,16,3,1006,1007,1550,1607,UA,110,N580UA,224,240,209,-17,-1,LAX,ORD,1745,5,10,0,,0,NA,NA,NA,NA,NA
2008,4,13,7,1719,1653,1757,1740,UA,127,N367UA,98,107,77,17,26,BUF,ORD,473,6,15,0,,0,0,0,0,0,17
2008,4,26,6,1524,1505,1713,1653,UA,140,N835UA,109,108,89,20,19,ICT,ORD,588,2,18,0,,0,0,0,20,0,0
2008,4,23,3,1845,1751,2110,2043,UA,153,N311UA,145,172,125,27,54,ORD,IAH,925,7,13,0,,0,12,0,0,0,15
2008,4,29,2,2234,2235,645,710,UA,166,N851UA,311,335,291,-25,-1,LAX,BOS,2611,7,13,0,,0,NA,NA,NA,NA,NA
2008,4,22,2,2011,1950,2144,2114,UA,180,N848UA,93,84,74,30,21,SNA,SFO,372,4,15,0,,0,0,0,30,0,0
2008,4,16,3,2253,2129,55,2339,UA,194,N933UA,62,70,43,76,84,ORD,CVG,264,5,14,0,,0,0,0,0,0,76
2008,4,4,5,1710,1705,1949,2008,UA,212,N907UA,99,123,87,-19,5,ORD,ALB,723,4,8,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,1525,1401,1707,1530,UA,227,N339UA,162,149,128,97,84,DEN,LAX,862,11,23,0,,0,8,0,13,0,76
2008,4,27,7,758,800,932,939,UA,243,N333UA,154,159,136,-7,-2,ORD,DEN,888,8,10,0,,0,NA,NA,NA,NA,NA
2008,4,15,2,2008,1900,2307,2219,UA,256,N538UA,119,139,104,48,68,DEN,ORD,888,5,10,0,,0,48,0,0,0,0
2008,4,4,5,1734,1652,2043,2010,UA,268,N923UA,129,138,112,33,42,LAX,DEN,862,6,11,0,,0,0,0,0,0,33
2008,4,18,5,1230,1208,1254,1246,UA,280,N339UA,84,98,63,8,22,PIT,ORD,412,3,18,0,,0,NA,NA,NA,NA,NA
2008,4,10,4,552,600,634,641,UA,296,N934UA,102,101,85,-7,-8,BUF,ORD,473,8,9,0,,0,NA,NA,NA,NA,NA
2008,4,11,5,1711,1715,1822,1840,UA,312,N462UA,71,85,54,-18,-4,IAD,BDL,326,3,14,0,,0,NA,NA,NA,NA,NA
2008,4,7,1,1748,1657,1856,1815,UA,325,N812UA,128,138,111,41,51,SAT,DEN,794,11,6,0,,0,0,0,0,0,41
2008,4,10,4,1301,1246,1628,1605,UA,336,N572UA,147,139,119,23,15,LAX,DEN,862,4,24,0,,0,15,0,8,0,0
2008,4,2,3,653,700,830,836,UA,344,N456UA,97,96,65,-6,-7,SAN,SFO,447,16,16,0,,0,NA,NA,NA,NA,NA
2008,4,25,5,839,846,948,1015,UA,355,N933UA,129,149,115,-27,-7,BDL,ORD,783,3,11,0,,0,NA,NA,NA,NA,NA
